,"Brunn am Gebirge <31704>",1515,,1541,,609,,1749,,2617,,1608,,1206,,190,,152,,58,,362,,299,,125,,30,,141,,148,,46,,251,,161,,108,,15,,
,"Gaaden <31706>",185,,212,,74,,177,,427,,301,,154,,8,,20,,11,,19,,38,,14,,3,,10,,4,,2,,13,,10,,4,,2,,
,"Gießhübl <31707>",375,,332,,176,,294,,619,,325,,241,,17,,21,,11,,38,,71,,17,,7,,19,,8,,3,,32,,11,,16,,3,,
,"Gumpoldskirchen <31709>",579,,465,,182,,643,,913,,569,,378,,35,,45,,16,,104,,99,,34,,10,,21,,27,,12,,45,,36,,13,,1,,
,"Guntramsdorf <31710>",1036,,1144,,378,,1300,,1938,,1549,,923,,91,,89,,22,,241,,182,,57,,20,,100,,133,,40,,202,,152,,95,,33,,
,"Hennersdorf <31711>",196,,174,,65,,255,,323,,317,,168,,3,,7,,1,,15,,22,,12,,2,,8,,12,,2,,15,,14,,8,,1,,
,"Hinterbrühl <31712>",477,,530,,227,,405,,887,,573,,480,,40,,37,,18,,96,,95,,48,,29,,66,,33,,20,,72,,42,,19,,12,,
,"Kaltenleutgeben <31713>",387,,440,,168,,473,,781,,499,,315,,57,,45,,9,,69,,78,,26,,9,,30,,21,,3,,50,,32,,10,,3,,
,"Laab im Walde <31714>",102,,129,,56,,121,,221,,238,,166,,10,,15,,6,,11,,26,,12,,1,,11,,8,,4,,14,,6,,3,,-,,
,"Laxenburg <31715>",343,,332,,127,,411,,551,,494,,414,,36,,33,,5,,94,,99,,32,,10,,31,,35,,10,,66,,46,,31,,7,,
,"Maria Enzersdorf <31716>",954,,1091,,473,,1018,,1780,,1160,,1381,,163,,103,,38,,261,,210,,66,,53,,105,,116,,48,,179,,122,,56,,12,,
,"Mödling <31717>",2066,,2494,,870,,2699,,3978,,2999,,2418,,433,,344,,99,,745,,674,,220,,72,,204,,310,,102,,395,,294,,230,,55,,
,"Münchendorf <31718>",457,,393,,138,,561,,674,,498,,284,,42,,30,,9,,60,,53,,15,,1,,18,,15,,5,,37,,28,,15,,7,,
,"Perchtoldsdorf <31719>",1836,,1816,,740,,1828,,3282,,2370,,2194,,149,,152,,66,,300,,330,,114,,48,,110,,83,,29,,192,,82,,75,,15,,
,"Vösendorf <31723>",819,,1013,,321,,1239,,1698,,997,,608,,98,,118,,24,,245,,186,,56,,6,,59,,87,,18,,146,,112,,74,,27,,
,"Wiener Neudorf <31725>",999,,1166,,365,,1372,,1818,,1631,,1101,,151,,144,,34,,267,,237,,66,,27,,94,,115,,22,,193,,119,,60,,17,,
,"Wienerwald <31726>",417,,341,,135,,468,,701,,511,,273,,20,,14,,1,,48,,48,,21,,8,,13,,7,,-,,27,,18,,9,,5,,
,"Altendorf <31801>",58,,46,,10,,68,,80,,73,,28,,-,,-,,-,,3,,5,,2,,-,,-,,-,,-,,-,,-,,-,,-,,
,"Aspangberg-St. Peter <31803>",301,,240,,77,,355,,369,,393,,192,,4,,3,,3,,22,,11,,3,,1,,1,,2,,-,,3,,2,,4,,-,,
,"Aspang-Markt <31802>",208,,244,,69,,323,,370,,336,,207,,8,,5,,-,,18,,12,,10,,-,,22,,5,,1,,20,,2,,3,,-,,
,"Breitenau <31804>",244,,197,,55,,354,,322,,247,,124,,3,,11,,4,,12,,12,,5,,1,,3,,3,,1,,15,,9,,3,,1,,
,"Breitenstein <31805>",28,,29,,10,,54,,67,,58,,40,,1,,2,,1,,1,,8,,3,,2,,-,,-,,-,,2,,2,,1,,-,,
,"Buchbach <31806>",50,,39,,15,,52,,89,,65,,44,,1,,1,,-,,2,,3,,1,,-,,-,,-,,-,,3,,-,,3,,-,,
,"Bürg-Vöstenhof <31842>",17,,19,,13,,24,,37,,34,,21,,-,,-,,-,,-,,2,,2,,1,,-,,-,,-,,-,,-,,-,,-,,
,"Edlitz <31807>",113,,121,,39,,152,,175,,183,,90,,6,,10,,4,,16,,17,,3,,-,,3,,5,,-,,5,,1,,-,,-,,
,"Enzenreith <31808>",285,,220,,83,,363,,398,,395,,202,,8,,13,,6,,15,,14,,6,,3,,6,,13,,7,,19,,10,,5,,3,,
,"Feistritz am Wechsel <31809>",143,,141,,49,,191,,226,,204,,107,,1,,4,,1,,2,,4,,3,,-,,-,,1,,1,,-,,1,,2,,1,,
,"Gloggnitz <31810>",549,,742,,224,,809,,1074,,1091,,777,,64,,74,,21,,132,,109,,38,,12,,87,,66,,24,,129,,88,,40,,14,,
,"Grafenbach-St. Valentin <31811>",278,,328,,80,,361,,474,,409,,260,,16,,22,,6,,28,,36,,15,,-,,18,,12,,5,,28,,12,,7,,-,,
,"Grimmenstein <31812>",159,,184,,59,,196,,299,,241,,159,,4,,13,,3,,22,,14,,3,,-,,3,,3,,-,,7,,5,,6,,-,,
,"Grünbach am Schneeberg <31813>",184,,172,,70,,220,,331,,292,,187,,30,,15,,5,,36,,40,,21,,1,,20,,14,,5,,29,,10,,6,,2,,
,"Höflein an der Hohen Wand <31849>",100,,105,,20,,142,,203,,186,,97,,6,,7,,3,,13,,13,,6,,-,,-,,3,,-,,4,,4,,1,,-,,
,"Kirchberg am Wechsel <31814>",352,,355,,131,,428,,506,,461,,277,,18,,7,,1,,23,,24,,4,,-,,9,,9,,2,,11,,6,,4,,-,,
,"Mönichkirchen <31815>",71,,72,,26,,101,,135,,118,,83,,2,,-,,-,,4,,5,,4,,-,,1,,1,,1,,5,,3,,3,,1,,
,"Natschbach-Loipersbach <31817>",217,,270,,87,,243,,398,,320,,165,,10,,7,,3,,22,,11,,10,,2,,7,,13,,3,,20,,10,,8,,-,,
,"Neunkirchen <31818>",1439,,1709,,574,,1734,,2331,,1889,,1195,,146,,156,,49,,243,,195,,71,,9,,323,,369,,132,,521,,306,,146,,32,,
,"Otterthal <31820>",69,,100,,33,,99,,124,,107,,39,,1,,6,,1,,4,,4,,1,,-,,-,,-,,-,,-,,-,,-,,-,,
,"Payerbach <31821>",227,,231,,75,,271,,443,,403,,267,,9,,18,,7,,31,,42,,29,,6,,17,,12,,7,,16,,17,,18,,3,,
,"Pitten <31823>",386,,411,,118,,558,,506,,514,,303,,28,,16,,6,,44,,46,,15,,3,,9,,5,,2,,24,,11,,9,,-,,
,"Prigglitz <31825>",51,,54,,20,,61,,109,,92,,41,,2,,5,,2,,6,,7,,1,,-,,-,,1,,-,,2,,1,,-,,-,,
,"Puchberg am Schneeberg <31826>",286,,305,,83,,342,,603,,524,,416,,14,,10,,4,,44,,49,,24,,3,,18,,26,,12,,30,,19,,8,,-,,
,"Raach am Hochgebirge <31827>",51,,46,,17,,51,,72,,57,,31,,-,,1,,-,,1,,4,,2,,-,,2,,1,,1,,3,,2,,-,,1,,
,"Reichenau an der Rax <31829>",250,,256,,99,,311,,505,,526,,422,,12,,25,,9,,40,,39,,18,,8,,21,,74,,62,,31,,18,,7,,4,,
,"St. Corona am Wechsel <31830>",53,,58,,27,,65,,88,,58,,48,,3,,2,,2,,4,,3,,3,,-,,-,,1,,-,,-,,1,,1,,-,,
,"St. Egyden am Steinfeld <31831>",351,,291,,109,,456,,431,,374,,172,,10,,12,,6,,36,,20,,6,,1,,2,,11,,7,,15,,6,,2,,-,,
,"Scheiblingkirchen-Thernberg <31832>",250,,271,,97,,340,,422,,355,,227,,1,,2,,-,,10,,18,,5,,2,,21,,8,,3,,16,,3,,1,,-,,
,"Schottwien <31833>",66,,83,,20,,116,,129,,105,,63,,4,,9,,3,,14,,24,,9,,2,,12,,7,,4,,11,,6,,3,,1,,
,"Schrattenbach <31834>",67,,38,,12,,74,,80,,79,,38,,1,,7,,-,,5,,6,,3,,1,,-,,-,,-,,-,,2,,-,,-,,
,"Schwarzau am Steinfeld <31835>",326,,306,,97,,391,,448,,337,,156,,13,,29,,5,,41,,34,,7,,-,,5,,5,,-,,21,,13,,3,,4,,
,"Schwarzau im Gebirge <31836>",65,,69,,18,,80,,139,,110,,79,,12,,18,,4,,23,,18,,4,,1,,-,,2,,-,,4,,5,,1,,-,,
,"Seebenstein <31837>",196,,231,,75,,314,,299,,263,,130,,10,,3,,-,,20,,14,,6,,-,,3,,2,,-,,5,,5,,1,,1,,
,"Semmering <31838>",38,,34,,8,,45,,94,,106,,92,,4,,16,,6,,17,,18,,12,,2,,35,,40,,21,,44,,22,,13,,3,,
,"Ternitz <31839>",1560,,1997,,665,,2116,,2951,,2534,,1771,,157,,142,,35,,275,,194,,80,,19,,137,,176,,51,,263,,179,,103,,39,,
,"Thomasberg <31840>",183,,193,,69,,223,,270,,209,,131,,-,,4,,1,,5,,4,,2,,-,,-,,4,,1,,5,,4,,3,,1,,
,"Trattenbach <31841>",66,,70,,26,,107,,86,,136,,42,,2,,1,,1,,4,,6,,1,,2,,-,,-,,-,,-,,-,,-,,-,,
,"Warth <31843>",203,,219,,71,,261,,302,,319,,174,,14,,9,,8,,23,,14,,1,,-,,2,,-,,-,,3,,2,,2,,-,,
,"Wartmannstetten <31844>",212,,200,,73,,282,,364,,325,,146,,17,,10,,2,,15,,11,,4,,2,,4,,3,,-,,3,,1,,-,,1,,
,"Willendorf <31845>",116,,119,,47,,155,,261,,177,,73,,8,,6,,2,,16,,19,,9,,3,,2,,2,,1,,5,,-,,4,,-,,
,"Wimpassing im Schwarzatale <31846>",175,,208,,75,,227,,246,,273,,165,,31,,25,,6,,57,,32,,10,,1,,25,,43,,10,,60,,29,,17,,-,,
,"Würflach <31847>",209,,219,,80,,263,,367,,311,,178,,16,,10,,4,,24,,17,,8,,1,,6,,1,,-,,9,,1,,5,,1,,
,"Zöbern <31848>",171,,197,,66,,241,,308,,279,,132,,8,,3,,1,,11,,10,,4,,-,,3,,9,,-,,8,,3,,-,,-,,
,"Altlengbach <31901>",446,,425,,132,,538,,651,,553,,278,,29,,31,,10,,72,,59,,16,,2,,18,,9,,2,,34,,13,,4,,3,,
,"Asperhofen <31902>",333,,308,,108,,428,,474,,380,,176,,33,,38,,14,,55,,52,,13,,5,,15,,18,,6,,15,,17,,7,,2,,
,"Böheimkirchen <31903>",688,,704,,237,,892,,1090,,852,,459,,35,,37,,12,,64,,57,,19,,2,,46,,40,,15,,73,,50,,18,,6,,
,"Brand-Laaben <31904>",160,,178,,62,,191,,267,,268,,104,,8,,6,,3,,25,,26,,5,,2,,1,,4,,-,,4,,6,,5,,-,,
,"Eichgraben <31905>",687,,519,,226,,646,,1069,,731,,539,,54,,42,,18,,101,,119,,42,,15,,34,,70,,21,,60,,49,,20,,6,,
,"Frankenfels <31906>",300,,288,,89,,337,,397,,339,,200,,4,,1,,1,,10,,5,,2,,2,,7,,5,,3,,6,,5,,3,,2,,
,"Gablitz <31949>",643,,555,,243,,653,,1072,,811,,684,,57,,46,,16,,116,,120,,45,,18,,39,,26,,8,,71,,52,,24,,10,,
,"Gerersdorf <31907>",160,,160,,58,,168,,202,,171,,118,,11,,7,,2,,22,,13,,7,,1,,5,,7,,3,,11,,5,,1,,-,,
,"Hafnerbach <31910>",232,,241,,64,,305,,364,,304,,155,,13,,9,,2,,27,,17,,4,,-,,10,,7,,2,,11,,6,,1,,1,,
,"Haunoldstein <31911>",192,,186,,55,,224,,239,,190,,89,,20,,10,,3,,22,,8,,9,,1,,6,,11,,5,,7,,11,,3,,-,,
,"Herzogenburg <31912>",868,,1102,,362,,1120,,1549,,1372,,899,,61,,49,,17,,101,,78,,25,,7,,135,,154,,42,,201,,136,,62,,17,,
,"Hofstetten-Grünau <31909>",428,,412,,134,,513,,576,,475,,214,,13,,8,,3,,17,,12,,8,,-,,10,,7,,2,,18,,10,,4,,-,,
,"Inzersdorf-Getzersdorf <31913>",294,,255,,83,,332,,341,,267,,117,,5,,6,,4,,19,,20,,5,,2,,9,,7,,5,,18,,3,,1,,-,,
,"Kapelln <31915>",180,,193,,70,,238,,297,,247,,107,,4,,9,,1,,12,,9,,4,,-,,12,,19,,7,,12,,9,,6,,-,,
,"Karlstetten <31916>",311,,311,,104,,380,,490,,396,,201,,17,,33,,7,,32,,39,,10,,-,,9,,9,,3,,13,,3,,7,,1,,
,"Kasten bei Böheimkirchen <31917>",232,,227,,84,,257,,312,,221,,120,,2,,11,,4,,19,,14,,1,,1,,4,,4,,1,,4,,6,,1,,-,,
,"Kirchberg an der Pielach <31918>",456,,492,,144,,563,,636,,549,,374,,5,,8,,2,,18,,25,,7,,2,,8,,18,,4,,16,,12,,4,,2,,
,"Kirchstetten <31919>",318,,310,,106,,357,,497,,399,,254,,13,,9,,3,,28,,34,,22,,2,,5,,4,,1,,7,,4,,8,,1,,
,"Loich <31920>",80,,85,,29,,85,,120,,98,,67,,2,,3,,1,,4,,6,,-,,5,,-,,-,,-,,-,,1,,1,,-,,
,"Maria-Anzbach <31921>",456,,366,,153,,488,,702,,543,,382,,49,,26,,6,,66,,60,,18,,8,,30,,20,,8,,44,,19,,10,,3,,
,"Markersdorf-Haindorf <31922>",268,,293,,123,,319,,452,,404,,147,,29,,14,,5,,41,,25,,4,,2,,3,,6,,3,,8,,4,,2,,-,,
,"Mauerbach <31950>",458,,389,,165,,456,,754,,699,,456,,29,,35,,12,,74,,67,,37,,10,,26,,19,,3,,35,,28,,15,,3,,
,"Michelbach <31923>",120,,145,,33,,148,,172,,139,,85,,6,,7,,2,,17,,13,,6,,-,,-,,1,,-,,-,,1,,-,,-,,
,"Neidling <31925>",227,,170,,64,,259,,333,,282,,147,,4,,3,,-,,8,,8,,6,,2,,2,,3,,2,,8,,3,,2,,1,,
,"Neulengbach <31926>",1106,,1156,,383,,1244,,1741,,1490,,813,,90,,78,,34,,160,,137,,52,,21,,113,,91,,38,,144,,100,,57,,16,,
,"Neustift-Innermanzing <31927>",212,,192,,58,,242,,389,,274,,157,,18,,15,,2,,28,,23,,9,,4,,2,,11,,3,,6,,9,,2,,-,,
,"Nußdorf ob der Traisen <31928>",282,,270,,82,,403,,365,,348,,157,,8,,4,,1,,19,,9,,7,,1,,8,,5,,4,,9,,9,,2,,1,,
,"Ober-Grafendorf <31929>",553,,629,,188,,740,,965,,872,,496,,42,,53,,11,,77,,43,,19,,4,,65,,44,,13,,87,,41,,41,,1,,
,"Obritzberg-Rust <31930>",311,,377,,126,,360,,532,,422,,211,,17,,18,,3,,37,,14,,8,,2,,7,,11,,4,,12,,12,,4,,-,,
,"Pressbaum <31951>",1085,,946,,414,,1127,,1663,,1114,,845,,103,,74,,28,,206,,197,,66,,17,,68,,58,,22,,127,,93,,62,,12,,
,"Prinzersdorf <31932>",214,,220,,56,,293,,314,,267,,134,,50,,33,,9,,58,,28,,12,,3,,6,,12,,4,,21,,5,,3,,2,,
,"Purkersdorf <31952>",1321,,1082,,431,,1473,,1977,,1445,,1003,,145,,132,,44,,296,,261,,115,,26,,110,,111,,32,,212,,134,,85,,16,,
,"Pyhra <31934>",517,,493,,180,,649,,766,,636,,326,,47,,21,,8,,70,,46,,11,,1,,16,,16,,6,,21,,11,,6,,-,,
,"Rabenstein an der Pielach <31935>",372,,350,,98,,462,,541,,431,,220,,18,,10,,5,,25,,25,,5,,1,,8,,12,,7,,18,,12,,4,,-,,
,"St. Margarethen an der Sierning <31938>",168,,137,,40,,236,,189,,195,,90,,9,,2,,1,,11,,5,,2,,1,,4,,2,,2,,3,,1,,2,,-,,
,"Schwarzenbach an der Pielach <31939>",45,,52,,10,,55,,81,,66,,45,,-,,2,,1,,4,,2,,1,,1,,-,,-,,-,,-,,-,,-,,-,,
,"Statzendorf <31940>",178,,232,,64,,255,,296,,240,,105,,11,,14,,4,,19,,11,,7,,1,,10,,7,,4,,15,,11,,9,,1,,
,"Stössing <31941>",114,,126,,48,,140,,167,,157,,71,,7,,9,,2,,16,,21,,2,,-,,3,,3,,1,,5,,4,,3,,-,,
,"Traismauer <31943>",823,,896,,313,,1064,,1258,,1059,,559,,87,,91,,16,,136,,91,,41,,7,,67,,64,,16,,106,,72,,41,,12,,
,"Tullnerbach <31953>",419,,355,,175,,382,,616,,498,,317,,45,,31,,11,,72,,76,,24,,7,,17,,30,,7,,37,,40,,14,,3,,
,"Weinburg <31945>",227,,205,,61,,283,,290,,229,,111,,2,,3,,2,,12,,8,,2,,-,,-,,1,,-,,3,,1,,3,,-,,
,"Perschling <31946>",244,,203,,65,,311,,288,,263,,121,,8,,4,,1,,12,,15,,4,,4,,6,,8,,3,,7,,12,,7,,2,,
,"Wilhelmsburg <31947>",714,,863,,279,,951,,1213,,1190,,780,,57,,46,,17,,100,,59,,29,,5,,73,,77,,17,,127,,90,,73,,14,,
,"Wölbling <31948>",309,,324,,103,,390,,524,,478,,193,,46,,44,,9,,61,,49,,11,,2,,9,,10,,4,,16,,18,,10,,5,,
,"Wolfsgraben <31954>",276,,213,,99,,258,,396,,328,,165,,16,,14,,10,,35,,32,,11,,2,,5,,10,,2,,18,,6,,4,,-,,
,"Gaming <32001>",291,,377,,120,,401,,582,,585,,413,,33,,24,,6,,48,,40,,19,,3,,33,,28,,14,,28,,21,,6,,1,,
,"Göstling an der Ybbs <32002>",267,,311,,84,,318,,393,,381,,253,,17,,19,,4,,24,,13,,6,,2,,1,,4,,1,,4,,3,,-,,-,,
,"Gresten <32003>",241,,287,,73,,341,,391,,372,,175,,23,,17,,7,,36,,18,,10,,-,,22,,16,,3,,28,,10,,3,,1,,
,"Gresten-Land <32004>",258,,234,,78,,286,,298,,262,,113,,2,,4,,-,,5,,6,,2,,-,,2,,1,,-,,5,,2,,-,,-,,
,"Lunz am See <32005>",248,,237,,77,,275,,363,,343,,229,,3,,1,,-,,10,,17,,8,,4,,3,,5,,-,,5,,6,,1,,-,,
,"Oberndorf an der Melk <32006>",503,,533,,178,,547,,628,,481,,251,,8,,5,,1,,17,,5,,5,,1,,1,,5,,2,,5,,3,,1,,-,,
,"Puchenstuben <32007>",37,,22,,7,,41,,66,,73,,27,,2,,4,,2,,2,,2,,-,,-,,-,,-,,-,,-,,1,,-,,-,,
,"Purgstall an der Erlauf <32008>",797,,845,,301,,894,,1120,,875,,534,,46,,44,,7,,66,,65,,12,,2,,13,,12,,-,,21,,14,,6,,-,,
,"Randegg <32009>",307,,344,,122,,330,,358,,318,,177,,2,,8,,2,,10,,9,,2,,-,,-,,-,,-,,2,,1,,-,,-,,
,"Reinsberg <32010>",206,,169,,72,,235,,194,,177,,66,,3,,1,,1,,2,,3,,2,,3,,5,,3,,-,,3,,1,,-,,-,,
,"St. Anton an der Jeßnitz <32011>",162,,197,,67,,187,,244,,182,,127,,4,,5,,1,,7,,9,,4,,1,,5,,1,,-,,6,,1,,3,,1,,
,"St. Georgen an der Leys <32012>",228,,212,,53,,257,,258,,239,,108,,7,,5,,1,,6,,5,,2,,1,,-,,1,,-,,-,,2,,-,,-,,
,"Scheibbs <32013>",533,,598,,180,,660,,807,,761,,565,,10,,26,,8,,39,,32,,16,,8,,46,,29,,18,,56,,35,,11,,5,,
,"Steinakirchen am Forst <32014>",409,,343,,111,,453,,461,,395,,191,,10,,9,,3,,18,,7,,4,,-,,7,,6,,4,,10,,2,,-,,-,,
,"Wang <32015>",237,,241,,85,,261,,285,,214,,93,,3,,3,,1,,10,,13,,1,,-,,1,,6,,2,,1,,1,,-,,-,,
,"Wieselburg <32016>",526,,650,,162,,704,,802,,606,,347,,110,,183,,29,,225,,140,,26,,4,,56,,85,,27,,117,,54,,21,,16,,
,"Wieselburg-Land <32017>",539,,527,,178,,653,,722,,567,,290,,16,,22,,4,,38,,22,,9,,1,,3,,7,,1,,5,,3,,8,,-,,
,"Wolfpassing <32018>",322,,284,,108,,348,,338,,240,,130,,17,,11,,1,,24,,4,,3,,-,,3,,4,,2,,3,,1,,-,,-,,
,"Absdorf <32101>",346,,342,,86,,470,,442,,346,,170,,21,,28,,7,,53,,43,,18,,1,,29,,33,,4,,40,,27,,16,,2,,
,"Atzenbrugg <32104>",480,,431,,126,,652,,597,,554,,265,,51,,42,,10,,81,,57,,23,,6,,25,,21,,6,,40,,14,,21,,5,,
,"Fels am Wagram <32106>",353,,312,,97,,466,,535,,408,,182,,15,,13,,3,,39,,34,,10,,3,,9,,14,,4,,16,,13,,5,,-,,
,"Grafenwörth <32107>",448,,393,,131,,562,,681,,596,,401,,21,,22,,10,,51,,45,,14,,2,,12,,7,,1,,15,,8,,11,,2,,
,"Großriedenthal <32109>",144,,120,,35,,193,,192,,206,,94,,-,,-,,-,,3,,7,,2,,-,,2,,2,,-,,3,,1,,-,,-,,
,"Großweikersdorf <32110>",412,,481,,157,,559,,727,,606,,338,,24,,14,,5,,49,,39,,13,,1,,8,,13,,5,,14,,9,,2,,2,,
,"Judenau-Baumgarten <32112>",312,,300,,110,,400,,489,,384,,181,,23,,24,,7,,52,,28,,10,,1,,36,,35,,14,,35,,24,,22,,3,,
,"Kirchberg am Wagram <32114>",552,,530,,176,,660,,810,,682,,343,,16,,13,,6,,36,,32,,4,,2,,35,,39,,11,,46,,30,,13,,2,,
,"Klosterneuburg <32144>",3381,,3165,,1335,,3442,,5625,,4103,,3594,,432,,380,,135,,721,,773,,278,,86,,351,,436,,119,,635,,411,,234,,60,,
,"Königsbrunn am Wagram <32115>",197,,193,,67,,243,,321,,243,,116,,13,,6,,1,,27,,12,,7,,1,,7,,11,,1,,12,,10,,4,,-,,
,"Königstetten <32116>",445,,276,,110,,467,,529,,399,,186,,31,,24,,8,,55,,44,,15,,1,,15,,24,,8,,20,,12,,2,,2,,
,"Langenrohr <32119>",352,,358,,118,,469,,504,,426,,160,,29,,43,,6,,45,,45,,15,,2,,23,,26,,7,,37,,31,,12,,5,,
,"Michelhausen <32120>",608,,654,,176,,815,,711,,548,,253,,61,,79,,9,,118,,75,,28,,7,,14,,51,,5,,54,,26,,13,,1,,
,"Muckendorf-Wipfing <32143>",247,,162,,62,,290,,398,,297,,166,,13,,6,,4,,33,,20,,11,,2,,6,,9,,2,,22,,17,,9,,2,,
,"St. Andrä-Wördern <32142>",946,,919,,377,,1074,,1809,,1374,,878,,73,,67,,25,,139,,194,,80,,11,,61,,91,,28,,104,,95,,52,,10,,
,"Sieghartskirchen <32131>",1032,,928,,301,,1266,,1687,,1286,,749,,73,,104,,32,,163,,181,,63,,8,,50,,68,,14,,106,,75,,36,,8,,
,"Sitzenberg-Reidling <32132>",324,,317,,85,,430,,462,,428,,246,,43,,29,,5,,64,,50,,17,,1,,11,,14,,8,,15,,11,,2,,2,,
,"Tulbing <32134>",415,,385,,146,,503,,718,,600,,369,,23,,34,,11,,32,,47,,17,,7,,12,,19,,7,,25,,18,,15,,3,,
,"Tulln an der Donau <32135>",1889,,2141,,672,,2542,,3130,,2645,,1611,,201,,247,,56,,403,,314,,122,,20,,282,,304,,81,,446,,375,,229,,31,,
,"Würmla <32139>",241,,194,,57,,311,,285,,266,,142,,23,,20,,4,,41,,31,,14,,1,,5,,6,,-,,11,,8,,5,,-,,
,"Zeiselmauer-Wolfpassing <32140>",289,,261,,104,,306,,507,,391,,268,,30,,15,,7,,42,,29,,9,,8,,15,,10,,4,,25,,28,,8,,4,,
,"Zwentendorf an der Donau <32141>",501,,525,,193,,622,,813,,728,,325,,61,,84,,30,,107,,104,,20,,7,,59,,43,,13,,78,,57,,42,,5,,
,"Dietmanns <32202>",106,,144,,40,,146,,247,,221,,139,,5,,3,,1,,6,,8,,2,,-,,2,,2,,-,,5,,2,,-,,-,,
,"Dobersberg <32203>",185,,228,,84,,248,,361,,299,,181,,8,,2,,-,,11,,9,,3,,-,,3,,3,,2,,6,,6,,-,,-,,
,"Gastern <32206>",142,,167,,44,,191,,276,,248,,124,,2,,1,,1,,3,,1,,4,,-,,-,,-,,-,,1,,-,,1,,-,,
,"Groß-Siegharts <32207>",283,,368,,111,,392,,597,,598,,306,,4,,6,,-,,13,,15,,9,,3,,17,,30,,4,,28,,11,,13,,-,,
,"Karlstein an der Thaya <32209>",187,,197,,78,,214,,340,,283,,181,,4,,7,,2,,6,,9,,3,,3,,7,,12,,4,,10,,9,,-,,-,,
,"Kautzen <32210>",119,,157,,53,,164,,227,,241,,144,,6,,4,,1,,8,,5,,2,,-,,-,,-,,-,,1,,1,,1,,-,,
,"Ludweis-Aigen <32212>",109,,118,,44,,144,,204,,172,,124,,-,,-,,-,,3,,3,,4,,-,,-,,-,,-,,1,,-,,-,,-,,
,"Pfaffenschlag bei Waidhofen a.d.Thaya<32214>",125,,146,,69,,165,,203,,180,,102,,1,,2,,-,,2,,4,,-,,1,,-,,1,,-,,2,,2,,3,,-,,
,"Raabs an der Thaya <32216>",294,,300,,93,,384,,529,,577,,449,,3,,1,,-,,10,,26,,18,,1,,8,,17,,12,,11,,17,,11,,-,,
,"Thaya <32217>",207,,230,,60,,265,,327,,250,,132,,-,,1,,-,,5,,7,,3,,-,,-,,2,,1,,3,,3,,3,,-,,
,"Vitis <32219>",398,,443,,137,,519,,557,,488,,267,,-,,2,,2,,6,,8,,4,,2,,1,,3,,1,,7,,3,,5,,1,,
,"Waidhofen an der Thaya <32220>",529,,799,,238,,766,,1165,,1053,,644,,25,,16,,9,,24,,46,,11,,5,,43,,30,,8,,33,,15,,14,,1,,
,"Waidhofen an der Thaya-Land <32221>",208,,190,,66,,282,,313,,195,,90,,-,,-,,-,,1,,-,,1,,-,,-,,2,,-,,2,,-,,-,,-,,
,"Waldkirchen an der Thaya <32222>",46,,52,,16,,66,,110,,125,,75,,-,,1,,-,,2,,-,,3,,-,,-,,1,,-,,-,,-,,-,,-,,
,"Windigsteig <32223>",108,,138,,30,,170,,215,,181,,100,,-,,3,,-,,5,,5,,1,,2,,5,,1,,1,,4,,1,,2,,-,,
,"Bad Erlach <32306>",424,,427,,129,,616,,647,,507,,347,,39,,21,,9,,50,,47,,11,,10,,10,,14,,2,,24,,21,,5,,2,,
,"Bad Fischau-Brunn <32301>",501,,438,,177,,597,,741,,629,,345,,38,,30,,9,,49,,51,,13,,5,,23,,24,,7,,39,,20,,9,,8,,
,"Bad Schönau <32302>",118,,85,,32,,122,,132,,172,,88,,1,,3,,1,,9,,6,,1,,-,,-,,-,,-,,4,,-,,1,,-,,
,"Bromberg <32325>",168,,158,,53,,213,,242,,234,,103,,7,,5,,1,,16,,10,,5,,1,,7,,3,,1,,8,,4,,1,,-,,
,"Ebenfurth <32304>",395,,387,,132,,458,,590,,399,,286,,69,,55,,13,,106,,77,,26,,6,,39,,66,,16,,93,,54,,31,,5,,
,"Eggendorf <32305>",566,,626,,192,,684,,1026,,866,,566,,81,,68,,10,,137,,101,,50,,8,,34,,55,,15,,96,,73,,40,,7,,
,"Felixdorf <32307>",616,,603,,230,,660,,864,,670,,463,,54,,44,,10,,90,,77,,16,,3,,40,,50,,10,,115,,65,,59,,13,,
,"Gutenstein <32308>",134,,152,,53,,176,,232,,223,,208,,11,,16,,7,,22,,24,,8,,1,,10,,17,,4,,17,,10,,8,,3,,
,"Hochneukirchen-Gschaidt <32309>",245,,230,,71,,286,,376,,314,,160,,1,,3,,-,,4,,4,,1,,1,,2,,1,,1,,3,,1,,1,,-,,
,"Hochwolkersdorf <32310>",116,,145,,51,,153,,242,,192,,107,,8,,2,,1,,17,,3,,4,,-,,2,,3,,1,,2,,5,,-,,-,,
,"Hohe Wand <32311>",188,,185,,66,,232,,343,,287,,117,,14,,5,,1,,26,,23,,10,,3,,5,,5,,2,,11,,9,,7,,2,,
,"Hollenthon <32312>",127,,135,,52,,184,,229,,206,,76,,2,,2,,1,,6,,6,,1,,1,,-,,1,,-,,1,,-,,-,,-,,
,"Katzelsdorf <32313>",440,,420,,178,,501,,768,,591,,308,,18,,16,,6,,34,,36,,22,,3,,8,,14,,1,,18,,11,,4,,1,,
,"Kirchschlag in der Buckligen Welt <32314>",375,,377,,128,,479,,567,,557,,322,,17,,14,,2,,29,,23,,16,,1,,-,,2,,-,,3,,6,,12,,1,,
